date,NVDA,QLYS,A,NSA,MCD,NKE,MBUU,TXRH,OGS
2023-02-22,20.734399795532227,119.38999938964844,139.2128143310547,34.2736701965332,252.13546752929688,114.42860412597656,61.43000030517578,101.61612701416016,72.15589141845703
2023-02-23,23.641653060913086,120.16999816894531,140.31021118164062,34.536590576171875,250.3896942138672,114.48585510253906,60.95000076293945,100.4513168334961,73.01100158691406
2023-02-24,23.264005661010742,118.54000091552734,138.35055541992188,35.12181091308594,247.4801788330078,112.6534652709961,60.61000061035156,99.12418365478516,72.81996154785156
2023-02-27,23.478803634643555,117.0199966430664,139.31082153320312,34.94369888305664,248.51263427734375,113.12110900878906,59.91999816894531,97.57743835449219,73.56590270996094
2023-02-28,23.19407844543457,118.1500015258789,139.10504150390625,35.87666320800781,249.12620544433594,113.36924743652344,59.7599983215332,96.94731140136719,72.92003631591797
2023-03-01,22.676563262939453,119.55000305175781,134.7350616455078,36.275291442871094,248.00283813476562,113.16883087158203,59.220001220703125,97.27191925048828,72.22866821289062
2023-03-02,23.291976928710938,120.91000366210938,138.81109619140625,37.12343978881836,252.58119201660156,114.12320709228516,60.0,99.21012115478516,71.79202270507812
2023-03-03,23.867433547973633,122.1500015258789,141.02548217773438,37.81044006347656,253.99716186523438,115.75025177001953,60.27000045776367,99.03825378417969,73.67506408691406
2023-03-06,23.531755447387695,121.30000305175781,140.33963012695312,37.216739654541016,255.47927856445312,115.0132827758789,59.79999923706055,100.11714935302734,72.6471176147461
2023-03-07,23.269956588745117,122.19999694824219,137.49815368652344,36.70784378051758,252.16583251953125,114.45816802978516,60.400001525878906,100.31869506835938,70.80046844482422
2023-03-08,24.16226577758789,122.94000244140625,138.05662536621094,36.71633529663086,250.4666748046875,114.71659088134766,60.380001068115234,100.213134765625,70.63672637939453
2023-03-09,23.4178466796875,119.25,136.1263885498047,35.80881118774414,246.9739227294922,112.81199645996094,58.529998779296875,98.1975326538086,69.10845184326172
2023-03-10,22.947208404541016,117.83999633789062,132.98117065429688,34.299102783203125,247.3514862060547,112.44828033447266,57.290000915527344,97.52566528320312,67.62567138671875
2023-03-13,22.94820785522461,117.88999938964844,133.93161010742188,34.977622985839844,248.3426971435547,111.8453140258789,56.099998474121094,98.61024475097656,68.12600708007812
2023-03-14,24.044355392456055,120.29000091552734,135.60707092285156,35.87162780761719,251.00465393066406,113.89350891113281,56.54999923706055,100.3954849243164,69.36317443847656
2023-03-15,24.209230422973633,120.63999938964844,131.3252716064453,36.00056076049805,251.42010498046875,113.09912109375,55.380001068115234,100.48187255859375,70.17279052734375
2023-03-16,25.521209716796875,122.0199966430664,134.0589599609375,36.04354476928711,255.41310119628906,115.47268676757812,55.709999084472656,103.67802429199219,71.48274230957031
2023-03-17,25.7050724029541,121.2699966430664,130.492431640625,35.64812088012695,252.23193359375,115.22384643554688,53.7400016784668,101.0865478515625,71.32808685302734
2023-03-20,25.879932403564453,124.66999816894531,131.82498168945312,36.26704788208008,255.57354736328125,115.99909210205078,53.77000045776367,101.99835205078125,72.34693908691406
2023-03-21,26.178701400756836,123.43000030517578,134.24514770507812,35.28708267211914,255.0732879638672,120.21986389160156,55.970001220703125,102.12313079833984,70.57305145263672
2023-03-22,26.447494506835938,120.18000030517578,131.0313262939453,33.58504867553711,252.86436462402344,114.37203979492188,54.43000030517578,101.98876953125,68.79006958007812
2023-03-23,27.169931411743164,123.23999786376953,128.48379516601562,33.275596618652344,254.51632690429688,115.77896118164062,54.25,100.70262908935547,68.04413604736328
2023-03-24,26.758251190185547,123.83999633789062,129.29705810546875,34.42747116088867,256.1304931640625,115.53012084960938,54.099998474121094,99.91558837890625,70.06362915039062
2023-03-27,26.510446548461914,126.05999755859375,130.38467407226562,34.49625015258789,258.4999694824219,112.75454711914062,54.33000183105469,100.36669158935547,70.85504150390625
2023-03-28,26.389537811279297,124.30999755859375,129.95352172851562,33.92890548706055,260.3973388671875,112.81199645996094,54.45000076293945,101.9599609375,71.24620819091797
2023-03-29,26.96309471130371,125.2699966430664,131.14892578125,34.77132034301758,261.8982849121094,115.3195571899414,54.349998474121094,103.58203887939453,71.78292083740234
